SKU,"Is Variantion Group","Variation SKU","Variantion Group Name","Item Title","Short Description","Retail Price",Category,Brand,Weight,Height,"Dim Width","Stock available level at location","Stock level at location","Stock minimum level at location",Colour,"Manufacturer Part Number",Location,Size,"Amazon AU Price","eBay AU Price","Amazon CA Price","eBay CA Price","Amazon US Price","eBay US Price","Amazon UK Price","eBay UK Price","Amazon DE Price","Amazon FR Price","Amazon IT Price","Amazon ES Price","eBay IE Price","Amazon AU Title","eBay AU Title","eBay US Title","eBay CA Title","eBay UK Title","eBay IE Title","Amazon US Title","Amazon UK Title","Amazon DE Title","Amazon CA Title","Amazon FR Title","Amazon IT Title","Amazon ES Title","Default Description","Amazon AU Description","Amazon US Description","Amazon UK Description","Amazon DE Description","Amazon CA Description","Amazon FR Description","Amazon IT Description","Amazon ES Description","SEO Title Tags","SEO Description Tags","Website Title",PrimaryImage,Image2,Image3,Image4,Image5,Image6,Image7
TMP00115YLS-CODE1,No,TUP00115MAS-CODE1,"Butter Fly Pun Food","Butter Fly Pun Food Small Mens Yellow",,32.00,Chirstmas,"Umbrella Ink",0.20,,,9999999,9999999,,"Mens Yellow",TMP00115YLS-CODE1,Default,Small,20,20,155,155,66,66,98,98,77,77,77,77,77,"Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow",,,,,,,,,,"Butter Fly Pun Food | Chirstmas Tshirts Mens - Umbrella Ink","Discover thousands of Artist Designed Chirstmas T-shirts, look no further! Our tees are soft and high quality, they are all unique and great for Men Women Kids and Babies. We've got Hoodies, Mugs, Singlets, and Stickers and more!",,"[dropbox]/Production/UI/Tshirts/TUP00115MAS-CODE1-Butter Fly Pun Food/Images/TMP00115YLS-CODE1---Butter-Fly-Pun-Food-Yellow.jpg",,,,,,
TMP00115YLM-CODE1,No,TUP00115MAS-CODE1,"Butter Fly Pun Food","Butter Fly Pun Food Medium Mens Yellow",,32.00,Chirstmas,"Umbrella Ink",0.20,,,9999999,9999999,,"Mens Yellow",TMP00115YLM-CODE1,Default,Medium,20,20,155,155,66,66,98,98,77,77,77,77,77,"Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow",,,,,,,,,,"Butter Fly Pun Food | Chirstmas Tshirts Mens - Umbrella Ink","Discover thousands of Artist Designed Chirstmas T-shirts, look no further! Our tees are soft and high quality, they are all unique and great for Men Women Kids and Babies. We've got Hoodies, Mugs, Singlets, and Stickers and more!",,,,,,,,
TMP00115YLL-CODE1,No,TUP00115MAS-CODE1,"Butter Fly Pun Food","Butter Fly Pun Food Large Mens Yellow",,32.00,Chirstmas,"Umbrella Ink",0.20,,,9999999,9999999,,"Mens Yellow",TMP00115YLL-CODE1,Default,Large,20,20,155,155,66,66,98,98,77,77,77,77,77,"Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow",,,,,,,,,,"Butter Fly Pun Food | Chirstmas Tshirts Mens - Umbrella Ink","Discover thousands of Artist Designed Chirstmas T-shirts, look no further! Our tees are soft and high quality, they are all unique and great for Men Women Kids and Babies. We've got Hoodies, Mugs, Singlets, and Stickers and more!",,,,,,,,
TMP00115YL1-CODE1,No,TUP00115MAS-CODE1,"Butter Fly Pun Food","Butter Fly Pun Food XLarge Mens Yellow",,32.00,Chirstmas,"Umbrella Ink",0.20,,,9999999,9999999,,"Mens Yellow",TMP00115YL1-CODE1,Default,XLarge,20,20,155,155,66,66,98,98,77,77,77,77,77,"Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow",,,,,,,,,,"Butter Fly Pun Food | Chirstmas Tshirts Mens - Umbrella Ink","Discover thousands of Artist Designed Chirstmas T-shirts, look no further! Our tees are soft and high quality, they are all unique and great for Men Women Kids and Babies. We've got Hoodies, Mugs, Singlets, and Stickers and more!",,,,,,,,
TMP00115YL2-CODE1,No,TUP00115MAS-CODE1,"Butter Fly Pun Food","Butter Fly Pun Food 2XLarge Mens Yellow",,32.00,Chirstmas,"Umbrella Ink",0.20,,,9999999,9999999,,"Mens Yellow",TMP00115YL2-CODE1,Default,2XLarge,20,20,155,155,66,66,98,98,77,77,77,77,77,"Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow",,,,,,,,,,"Butter Fly Pun Food | Chirstmas Tshirts Mens - Umbrella Ink","Discover thousands of Artist Designed Chirstmas T-shirts, look no further! Our tees are soft and high quality, they are all unique and great for Men Women Kids and Babies. We've got Hoodies, Mugs, Singlets, and Stickers and more!",,,,,,,,
TMP00115YL3-CODE1,No,TUP00115MAS-CODE1,"Butter Fly Pun Food","Butter Fly Pun Food 3XLarge Mens Yellow",,32.00,Chirstmas,"Umbrella Ink",0.20,,,9999999,9999999,,"Mens Yellow",TMP00115YL3-CODE1,Default,3XLarge,20,20,155,155,66,66,98,98,77,77,77,77,77,"Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Yellow",,,,,,,,,,"Butter Fly Pun Food | Chirstmas Tshirts Mens - Umbrella Ink","Discover thousands of Artist Designed Chirstmas T-shirts, look no further! Our tees are soft and high quality, they are all unique and great for Men Women Kids and Babies. We've got Hoodies, Mugs, Singlets, and Stickers and more!",,,,,,,,
TMP00115LBS-CODE1,No,TUP00115MAS-CODE1,"Butter Fly Pun Food","Butter Fly Pun Food Small Mens Light Blue",,32.00,Chirstmas,"Umbrella Ink",0.20,,,9999999,9999999,,"Mens Light Blue",TMP00115LBS-CODE1,Default,Small,20,20,155,155,66,66,98,98,77,77,77,77,77,"Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue",,,,,,,,,,"Butter Fly Pun Food | Chirstmas Tshirts Mens - Umbrella Ink","Discover thousands of Artist Designed Chirstmas T-shirts, look no further! Our tees are soft and high quality, they are all unique and great for Men Women Kids and Babies. We've got Hoodies, Mugs, Singlets, and Stickers and more!",,"[dropbox]/Production/UI/Tshirts/TUP00115MAS-CODE1-Butter Fly Pun Food/Images/TMP00115LBS-CODE1---Butter-Fly-Pun-Food-Light-Blue.jpg",,,,,,
TMP00115LBM-CODE1,No,TUP00115MAS-CODE1,"Butter Fly Pun Food","Butter Fly Pun Food Medium Mens Light Blue",,32.00,Chirstmas,"Umbrella Ink",0.20,,,9999999,9999999,,"Mens Light Blue",TMP00115LBM-CODE1,Default,Medium,20,20,155,155,66,66,98,98,77,77,77,77,77,"Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue",,,,,,,,,,"Butter Fly Pun Food | Chirstmas Tshirts Mens - Umbrella Ink","Discover thousands of Artist Designed Chirstmas T-shirts, look no further! Our tees are soft and high quality, they are all unique and great for Men Women Kids and Babies. We've got Hoodies, Mugs, Singlets, and Stickers and more!",,,,,,,,
TMP00115LBL-CODE1,No,TUP00115MAS-CODE1,"Butter Fly Pun Food","Butter Fly Pun Food Large Mens Light Blue",,32.00,Chirstmas,"Umbrella Ink",0.20,,,9999999,9999999,,"Mens Light Blue",TMP00115LBL-CODE1,Default,Large,20,20,155,155,66,66,98,98,77,77,77,77,77,"Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue",,,,,,,,,,"Butter Fly Pun Food | Chirstmas Tshirts Mens - Umbrella Ink","Discover thousands of Artist Designed Chirstmas T-shirts, look no further! Our tees are soft and high quality, they are all unique and great for Men Women Kids and Babies. We've got Hoodies, Mugs, Singlets, and Stickers and more!",,,,,,,,
TMP00115LB1-CODE1,No,TUP00115MAS-CODE1,"Butter Fly Pun Food","Butter Fly Pun Food XLarge Mens Light Blue",,32.00,Chirstmas,"Umbrella Ink",0.20,,,9999999,9999999,,"Mens Light Blue",TMP00115LB1-CODE1,Default,XLarge,20,20,155,155,66,66,98,98,77,77,77,77,77,"Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue",,,,,,,,,,"Butter Fly Pun Food | Chirstmas Tshirts Mens - Umbrella Ink","Discover thousands of Artist Designed Chirstmas T-shirts, look no further! Our tees are soft and high quality, they are all unique and great for Men Women Kids and Babies. We've got Hoodies, Mugs, Singlets, and Stickers and more!",,,,,,,,
TMP00115LB2-CODE1,No,TUP00115MAS-CODE1,"Butter Fly Pun Food","Butter Fly Pun Food 2XLarge Mens Light Blue",,32.00,Chirstmas,"Umbrella Ink",0.20,,,9999999,9999999,,"Mens Light Blue",TMP00115LB2-CODE1,Default,2XLarge,20,20,155,155,66,66,98,98,77,77,77,77,77,"Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue",,,,,,,,,,"Butter Fly Pun Food | Chirstmas Tshirts Mens - Umbrella Ink","Discover thousands of Artist Designed Chirstmas T-shirts, look no further! Our tees are soft and high quality, they are all unique and great for Men Women Kids and Babies. We've got Hoodies, Mugs, Singlets, and Stickers and more!",,,,,,,,
TMP00115LB3-CODE1,No,TUP00115MAS-CODE1,"Butter Fly Pun Food","Butter Fly Pun Food 3XLarge Mens Light Blue",,32.00,Chirstmas,"Umbrella Ink",0.20,,,9999999,9999999,,"Mens Light Blue",TMP00115LB3-CODE1,Default,3XLarge,20,20,155,155,66,66,98,98,77,77,77,77,77,"Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Light Blue",,,,,,,,,,"Butter Fly Pun Food | Chirstmas Tshirts Mens - Umbrella Ink","Discover thousands of Artist Designed Chirstmas T-shirts, look no further! Our tees are soft and high quality, they are all unique and great for Men Women Kids and Babies. We've got Hoodies, Mugs, Singlets, and Stickers and more!",,,,,,,,
TMP00115RBS-CODE1,No,TUP00115MAS-CODE1,"Butter Fly Pun Food","Butter Fly Pun Food Small Mens Royal Blue",,32.00,Chirstmas,"Umbrella Ink",0.20,,,9999999,9999999,,"Mens Royal Blue",TMP00115RBS-CODE1,Default,Small,20,20,155,155,66,66,98,98,77,77,77,77,77,"Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue",,,,,,,,,,"Butter Fly Pun Food | Chirstmas Tshirts Mens - Umbrella Ink","Discover thousands of Artist Designed Chirstmas T-shirts, look no further! Our tees are soft and high quality, they are all unique and great for Men Women Kids and Babies. We've got Hoodies, Mugs, Singlets, and Stickers and more!",,"[dropbox]/Production/UI/Tshirts/TUP00115MAS-CODE1-Butter Fly Pun Food/Images/TMP00115RBS-CODE1---Butter-Fly-Pun-Food-Royal-Blue.jpg",,,,,,
TMP00115RBM-CODE1,No,TUP00115MAS-CODE1,"Butter Fly Pun Food","Butter Fly Pun Food Medium Mens Royal Blue",,32.00,Chirstmas,"Umbrella Ink",0.20,,,9999999,9999999,,"Mens Royal Blue",TMP00115RBM-CODE1,Default,Medium,20,20,155,155,66,66,98,98,77,77,77,77,77,"Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue",,,,,,,,,,"Butter Fly Pun Food | Chirstmas Tshirts Mens - Umbrella Ink","Discover thousands of Artist Designed Chirstmas T-shirts, look no further! Our tees are soft and high quality, they are all unique and great for Men Women Kids and Babies. We've got Hoodies, Mugs, Singlets, and Stickers and more!",,,,,,,,
TMP00115RBL-CODE1,No,TUP00115MAS-CODE1,"Butter Fly Pun Food","Butter Fly Pun Food Large Mens Royal Blue",,32.00,Chirstmas,"Umbrella Ink",0.20,,,9999999,9999999,,"Mens Royal Blue",TMP00115RBL-CODE1,Default,Large,20,20,155,155,66,66,98,98,77,77,77,77,77,"Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue",,,,,,,,,,"Butter Fly Pun Food | Chirstmas Tshirts Mens - Umbrella Ink","Discover thousands of Artist Designed Chirstmas T-shirts, look no further! Our tees are soft and high quality, they are all unique and great for Men Women Kids and Babies. We've got Hoodies, Mugs, Singlets, and Stickers and more!",,,,,,,,
TMP00115RB1-CODE1,No,TUP00115MAS-CODE1,"Butter Fly Pun Food","Butter Fly Pun Food XLarge Mens Royal Blue",,32.00,Chirstmas,"Umbrella Ink",0.20,,,9999999,9999999,,"Mens Royal Blue",TMP00115RB1-CODE1,Default,XLarge,20,20,155,155,66,66,98,98,77,77,77,77,77,"Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue","Butter Fly Pun Food Mugs Funny Joke Gift Birthday Mens Royal Blue",,,,,,,,,,"Butter Fly Pun Food | Chirstmas Tshirts Mens - Umbrella Ink","Discover thousands of Artist Designed Chirstmas T-shirts, look no further! Our tees are soft and high quality, they are all unique and great for Men Women Kids and Babies. We've got Hoodies, Mugs, Singlets, and Stickers and more!",,,,,,,,
